Country,L1,Demographic,Date,Value,Source,Source URL
LR,Maryland,"Population, 70-74 years - Total",2008,874,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, 75-79 years - Female",2008,232,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, 75-79 years - Male",2008,329,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, 75-79 years - Total",2008,561,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, 80-84 years - Female",2008,155,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, 80-84 years - Male",2008,161,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, 80-84 years - Total",2008,316,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, 85 years and over - Female",2008,117,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, 85 years and over - Male",2008,130,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, 85 years and over - Total",2008,247,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, Female Total",2008,65083,Open Data for Africa,opendataforafrica.org
LR,Maryland,"Population, Male Total",2008,70855,Open Data for Africa,opendataforafrica.org
LR,Montserrado,Annual GrowthRate (%),2008,3.5,Open Data for Africa,opendataforafrica.org
LR,Montserrado,Average Household Size,2008,4.7,Open Data for Africa,opendataforafrica.org
LR,Montserrado,Population Density,2008,1553,Open Data for Africa,opendataforafrica.org
LR,Montserrado,Population Total,2008,1118241,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 0-4 years - Female",2008,72950,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 0-4 years - Male",2008,73324,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 0-4 years - Total",2008,146274,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 10-14 years - Female",2008,77566,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 10-14 years - Male",2008,66783,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 10-14 years - Total",2008,144349,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 15-19 years - Female",2008,69255,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 15-19 years - Male",2008,63364,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 15-19 years - Total",2008,132619,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 20-24 years - Female",2008,65924,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 20-24 years - Male",2008,60860,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 20-24 years - Total",2008,126784,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 25-29 years - Female",2008,53585,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 25-29 years - Male",2008,51807,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 25-29 years - Total",2008,105392,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 30-34 years - Female",2008,39233,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 30-34 years - Male",2008,38389,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 30-34 years - Total",2008,77622,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 35-39 years - Female",2008,34071,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 35-39 years - Male",2008,33830,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 35-39 years - Total",2008,67901,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 40-44 years - Female",2008,23651,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 40-44 years - Male",2008,28096,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 40-44 years - Total",2008,51747,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 45-49 years - Female",2008,16439,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 45-49 years - Male",2008,20649,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 45-49 years - Total",2008,37088,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 5-9 years - Female",2008,77223,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 5-9 years - Male",2008,69286,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 5-9 years - Total",2008,146509,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 50-54 years - Female",2008,11017,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 50-54 years - Male",2008,15086,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 50-54 years - Total",2008,26103,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 55-59 years - Female",2008,6895,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 55-59 years - Male",2008,9742,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 55-59 years - Total",2008,16637,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 60-64 years - Female",2008,6866,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 60-64 years - Male",2008,6844,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 60-64 years - Total",2008,13710,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 65-69 years - Female",2008,4997,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 65-69 years - Male",2008,4647,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 65-69 years - Total",2008,9644,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 70-74 years - Female",2008,3303,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 70-74 years - Male",2008,2927,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 70-74 years - Total",2008,6230,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 75-79 years - Female",2008,2495,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 75-79 years - Male",2008,2028,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 75-79 years - Total",2008,4523,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 80-84 years - Female",2008,1336,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 80-84 years - Male",2008,907,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 80-84 years - Total",2008,2243,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 85 years and over - Female",2008,1702,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 85 years and over - Male",2008,1164,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, 85 years and over - Total",2008,2866,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, Female Total",2008,568508,Open Data for Africa,opendataforafrica.org
LR,Montserrado,"Population, Male Total",2008,549733,Open Data for Africa,opendataforafrica.org
LR,Nimba,Annual GrowthRate (%),2008,1.7,Open Data for Africa,opendataforafrica.org
LR,Nimba,Average Household Size,2008,5.9,Open Data for Africa,opendataforafrica.org
LR,Nimba,Population Density,2008,105,Open Data for Africa,opendataforafrica.org
LR,Nimba,Population Total,2008,462026,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 0-4 years - Female",2008,38674,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 0-4 years - Male",2008,39679,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 0-4 years - Total",2008,78353,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 10-14 years - Female",2008,26160,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 10-14 years - Male",2008,30174,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 10-14 years - Total",2008,56334,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 15-19 years - Female",2008,23211,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 15-19 years - Male",2008,25413,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 15-19 years - Total",2008,48624,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 20-24 years - Female",2008,22712,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 20-24 years - Male",2008,19333,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 20-24 years - Total",2008,42045,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 25-29 years - Female",2008,17649,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 25-29 years - Male",2008,15134,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 25-29 years - Total",2008,32783,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 30-34 years - Female",2008,14349,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 30-34 years - Male",2008,12689,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 30-34 years - Total",2008,27038,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 35-39 years - Female",2008,13144,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 35-39 years - Male",2008,11394,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 35-39 years - Total",2008,24538,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 40-44 years - Female",2008,10414,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 40-44 years - Male",2008,9989,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 40-44 years - Total",2008,20403,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 45-49 years - Female",2008,7426,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 45-49 years - Male",2008,7782,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 45-49 years - Total",2008,15208,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 5-9 years - Female",2008,34051,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 5-9 years - Male",2008,35593,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 5-9 years - Total",2008,69644,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 50-54 years - Female",2008,5586,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 50-54 years - Male",2008,5703,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 50-54 years - Total",2008,11289,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 55-59 years - Female",2008,3561,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 55-59 years - Male",2008,3804,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 55-59 years - Total",2008,7365,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 60-64 years - Female",2008,3925,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 60-64 years - Male",2008,3221,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 60-64 years - Total",2008,7146,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 65-69 years - Female",2008,3184,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 65-69 years - Male",2008,2767,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 65-69 years - Total",2008,5951,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 70-74 years - Female",2008,2277,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 70-74 years - Male",2008,1948,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 70-74 years - Total",2008,4225,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 75-79 years - Female",2008,2152,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 75-79 years - Male",2008,2188,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 75-79 years - Total",2008,4340,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 80-84 years - Female",2008,1447,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 80-84 years - Male",2008,1116,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 80-84 years - Total",2008,2563,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 85 years and over - Female",2008,1991,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 85 years and over - Male",2008,2186,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, 85 years and over - Total",2008,4177,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, Female Total",2008,231913,Open Data for Africa,opendataforafrica.org
LR,Nimba,"Population, Male Total",2008,230113,Open Data for Africa,opendataforafrica.org
LR,Rivercess,Annual GrowthRate (%),2008,2.3,Open Data for Africa,opendataforafrica.org
LR,Rivercess,Average Household Size,2008,4.5,Open Data for Africa,opendataforafrica.org
LR,Rivercess,Population Density,2008,30,Open Data for Africa,opendataforafrica.org
LR,Rivercess,Population Total,2008,71509,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 0-4 years - Female",2008,5657,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 0-4 years - Male",2008,5864,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 0-4 years - Total",2008,11521,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 10-14 years - Female",2008,3825,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 10-14 years - Male",2008,4764,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 10-14 years - Total",2008,8589,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 15-19 years - Female",2008,3187,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 15-19 years - Male",2008,3609,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 15-19 years - Total",2008,6796,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 20-24 years - Female",2008,3196,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 20-24 years - Male",2008,2891,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 20-24 years - Total",2008,6087,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 25-29 years - Female",2008,3048,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 25-29 years - Male",2008,2999,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 25-29 years - Total",2008,6047,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 30-34 years - Female",2008,2110,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 30-34 years - Male",2008,2197,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 30-34 years - Total",2008,4307,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 35-39 years - Female",2008,2395,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 35-39 years - Male",2008,2316,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 35-39 years - Total",2008,4711,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 40-44 years - Female",2008,1488,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 40-44 years - Male",2008,1802,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 40-44 years - Total",2008,3290,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 45-49 years - Female",2008,1239,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 45-49 years - Male",2008,1506,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 45-49 years - Total",2008,2745,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 5-9 years - Female",2008,5154,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 5-9 years - Male",2008,5804,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 5-9 years - Total",2008,10958,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 50-54 years - Female",2008,802,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 50-54 years - Male",2008,952,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 50-54 years - Total",2008,1754,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 55-59 years - Female",2008,531,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 55-59 years - Male",2008,719,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 55-59 years - Total",2008,1250,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 60-64 years - Female",2008,534,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 60-64 years - Male",2008,527,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 60-64 years - Total",2008,1061,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 65-69 years - Female",2008,425,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 65-69 years - Male",2008,447,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 65-69 years - Total",2008,872,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 70-74 years - Female",2008,205,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 70-74 years - Male",2008,273,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 70-74 years - Total",2008,478,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 75-79 years - Female",2008,225,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 75-79 years - Male",2008,247,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 75-79 years - Total",2008,472,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 80-84 years - Female",2008,124,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 80-84 years - Male",2008,115,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 80-84 years - Total",2008,239,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 85 years and over - Female",2008,140,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 85 years and over - Male",2008,192,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, 85 years and over - Total",2008,332,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, Female Total",2008,34285,Open Data for Africa,opendataforafrica.org
LR,Rivercess,"Population, Male Total",2008,37224,Open Data for Africa,opendataforafrica.org
LR,River Gee,Annual GrowthRate (%),2008,2.2,Open Data for Africa,opendataforafrica.org
LR,River Gee,Average Household Size,2008,7,Open Data for Africa,opendataforafrica.org
LR,River Gee,Population Density,2008,34,Open Data for Africa,opendataforafrica.org
LR,River Gee,Population Total,2008,66789,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 0-4 years - Female",2008,5225,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 0-4 years - Male",2008,5734,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 0-4 years - Total",2008,10959,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 10-14 years - Female",2008,4203,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 10-14 years - Male",2008,5039,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 10-14 years - Total",2008,9242,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 15-19 years - Female",2008,3211,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 15-19 years - Male",2008,4061,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 15-19 years - Total",2008,7272,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 20-24 years - Female",2008,2932,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 20-24 years - Male",2008,2867,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 20-24 years - Total",2008,5799,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 25-29 years - Female",2008,2524,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 25-29 years - Male",2008,2302,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 25-29 years - Total",2008,4826,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 30-34 years - Female",2008,1874,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 30-34 years - Male",2008,1865,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 30-34 years - Total",2008,3739,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 35-39 years - Female",2008,1750,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 35-39 years - Male",2008,1757,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 35-39 years - Total",2008,3507,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 40-44 years - Female",2008,1315,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 40-44 years - Male",2008,1418,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 40-44 years - Total",2008,2733,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 45-49 years - Female",2008,985,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 45-49 years - Male",2008,1110,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 45-49 years - Total",2008,2095,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 5-9 years - Female",2008,5205,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 5-9 years - Male",2008,5879,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 5-9 years - Total",2008,11084,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 50-54 years - Female",2008,758,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 50-54 years - Male",2008,738,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 50-54 years - Total",2008,1496,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 55-59 years - Female",2008,603,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 55-59 years - Male",2008,651,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 55-59 years - Total",2008,1254,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 60-64 years - Female",2008,549,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 60-64 years - Male",2008,527,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 60-64 years - Total",2008,1076,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 65-69 years - Female",2008,323,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 65-69 years - Male",2008,377,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 65-69 years - Total",2008,700,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 70-74 years - Female",2008,201,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 70-74 years - Male",2008,234,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 70-74 years - Total",2008,435,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 75-79 years - Female",2008,131,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 75-79 years - Male",2008,162,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 75-79 years - Total",2008,293,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 80-84 years - Female",2008,67,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 80-84 years - Male",2008,72,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 80-84 years - Total",2008,139,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 85 years and over - Female",2008,70,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 85 years and over - Male",2008,70,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, 85 years and over - Total",2008,140,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, Female Total",2008,31926,Open Data for Africa,opendataforafrica.org
LR,River Gee,"Population, Male Total",2008,34863,Open Data for Africa,opendataforafrica.org
LR,Sinoe,Annual GrowthRate (%),2008,2.1,Open Data for Africa,opendataforafrica.org
LR,Sinoe,Average Household Size,2008,5.8,Open Data for Africa,opendataforafrica.org
LR,Sinoe,Population Density,2008,27,Open Data for Africa,opendataforafrica.org
LR,Sinoe,Population Total,2008,102391,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 0-4 years - Female",2008,7731,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 0-4 years - Male",2008,8476,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 0-4 years - Total",2008,16207,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 10-14 years - Female",2008,5390,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 10-14 years - Male",2008,6874,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 10-14 years - Total",2008,12264,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 15-19 years - Female",2008,4773,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 15-19 years - Male",2008,6170,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 15-19 years - Total",2008,10943,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 20-24 years - Female",2008,4558,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 20-24 years - Male",2008,5069,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 20-24 years - Total",2008,9627,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 25-29 years - Female",2008,4041,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 25-29 years - Male",2008,4336,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 25-29 years - Total",2008,8377,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 30-34 years - Female",2008,3043,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 30-34 years - Male",2008,3583,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 30-34 years - Total",2008,6626,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 35-39 years - Female",2008,2868,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 35-39 years - Male",2008,2992,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 35-39 years - Total",2008,5860,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 40-44 years - Female",2008,2188,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 40-44 years - Male",2008,2500,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 40-44 years - Total",2008,4688,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 45-49 years - Female",2008,1627,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 45-49 years - Male",2008,1879,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 45-49 years - Total",2008,3506,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 5-9 years - Female",2008,7637,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 5-9 years - Male",2008,8386,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 5-9 years - Total",2008,16023,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 50-54 years - Female",2008,1134,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 50-54 years - Male",2008,1417,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 50-54 years - Total",2008,2551,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 55-59 years - Female",2008,779,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 55-59 years - Male",2008,911,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 55-59 years - Total",2008,1690,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 60-64 years - Female",2008,730,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 60-64 years - Male",2008,863,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 60-64 years - Total",2008,1593,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 65-69 years - Female",2008,466,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 65-69 years - Male",2008,511,Open Data for Africa,opendataforafrica.org
LR,Sinoe,"Population, 65-69 years - Total",2008,977,Open Data for Africa,opendataforafrica.org
