"L1","Demographic","Unit","Date","Value","Country","Source","Source URL"
"Grand kru","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",4514,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",4814,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",9328,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",765,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",689,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",1454,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",503,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",559,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",1062,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",586,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",477,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",1063,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",345,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",289,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",634,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",203,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",208,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",411,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",167,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",190,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",357,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",91,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",79,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",170,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",60,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",60,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",120,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, Female Total","Persons","1/1/2008 12:00:00 AM",28265,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Grand kru","Population, Male Total","Persons","1/1/2008 12:00:00 AM",29648,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",1.3,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Area (square miles)","square miles","1/1/2008 12:00:00 AM",3854,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Average Household Size","Persons","1/1/2008 12:00:00 AM",4.4,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population Density","persons/area","1/1/2008 12:00:00 AM",70,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population Total","Persons","1/1/2008 12:00:00 AM",276863,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",22756,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",22304,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",45060,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",14872,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",16392,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",31264,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",14766,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",15178,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",29944,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",12808,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",10570,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",23378,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",12871,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",10187,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",23058,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",9074,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",7562,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",16636,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",8441,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",7182,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",15623,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",5796,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",5273,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",11069,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",4485,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",4371,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",8856,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",21411,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",21979,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",43390,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",3332,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",2780,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",6112,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",1966,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",1930,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",3896,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",2828,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",1758,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",4586,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",2127,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",1553,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",3680,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",1855,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",1132,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",2987,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",1429,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",1266,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",2695,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",1080,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",809,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",1889,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",1355,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",1385,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",2740,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, Female Total","Persons","1/1/2008 12:00:00 AM",143252,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Lofa","Population, Male Total","Persons","1/1/2008 12:00:00 AM",133611,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",1.1,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Area (square miles)","square miles","1/1/2008 12:00:00 AM",1010,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Average Household Size","Persons","1/1/2008 12:00:00 AM",4.8,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population Density","persons/area","1/1/2008 12:00:00 AM",198,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population Total","Persons","1/1/2008 12:00:00 AM",209923,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",16276,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",16797,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",33073,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",12950,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",12840,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",25790,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",10417,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",10261,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",20678,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",11028,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",9432,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",20460,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",8694,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",8475,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",17169,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",6628,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",6316,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",12944,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",6578,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",6301,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",12879,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",3247,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",4577,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",7824,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",15565,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",15182,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",30747,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",2057,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",3105,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",5162,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",1447,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",2074,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",3521,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",1381,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",1712,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",3093,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",1127,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",1206,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",2333,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",651,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",708,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",1359,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",655,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",651,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",1306,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",334,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",312,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",646,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 85 years and over - Female","Persons","1/1/2008 12:00:00 AM",542,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 85 years and over - Male","Persons","1/1/2008 12:00:00 AM",546,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, 85 years and over - Total","Persons","1/1/2008 12:00:00 AM",1088,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, Female Total","Persons","1/1/2008 12:00:00 AM",104083,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Margibi","Population, Male Total","Persons","1/1/2008 12:00:00 AM",105840,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Annual GrowthRate (%)","%","1/1/2008 12:00:00 AM",2.8,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Area (square miles)","square miles","1/1/2008 12:00:00 AM",887,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Average Household Size","Persons","1/1/2008 12:00:00 AM",7.8,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population Density","persons/area","1/1/2008 12:00:00 AM",154,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population Total","Persons","1/1/2008 12:00:00 AM",135938,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 0-4 years - Female","Persons","1/1/2008 12:00:00 AM",9463,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 0-4 years - Male","Persons","1/1/2008 12:00:00 AM",9939,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 0-4 years - Total","Persons","1/1/2008 12:00:00 AM",19402,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 10-14 years - Female","Persons","1/1/2008 12:00:00 AM",9452,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 10-14 years - Male","Persons","1/1/2008 12:00:00 AM",10793,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 10-14 years - Total","Persons","1/1/2008 12:00:00 AM",20245,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 15-19 years - Female","Persons","1/1/2008 12:00:00 AM",8184,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 15-19 years - Male","Persons","1/1/2008 12:00:00 AM",9694,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 15-19 years - Total","Persons","1/1/2008 12:00:00 AM",17878,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 20-24 years - Female","Persons","1/1/2008 12:00:00 AM",6472,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 20-24 years - Male","Persons","1/1/2008 12:00:00 AM",7173,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 20-24 years - Total","Persons","1/1/2008 12:00:00 AM",13645,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 25-29 years - Female","Persons","1/1/2008 12:00:00 AM",4771,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 25-29 years - Male","Persons","1/1/2008 12:00:00 AM",4889,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 25-29 years - Total","Persons","1/1/2008 12:00:00 AM",9660,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 30-34 years - Female","Persons","1/1/2008 12:00:00 AM",3720,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 30-34 years - Male","Persons","1/1/2008 12:00:00 AM",3658,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 30-34 years - Total","Persons","1/1/2008 12:00:00 AM",7378,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 35-39 years - Female","Persons","1/1/2008 12:00:00 AM",3454,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 35-39 years - Male","Persons","1/1/2008 12:00:00 AM",3232,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 35-39 years - Total","Persons","1/1/2008 12:00:00 AM",6686,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 40-44 years - Female","Persons","1/1/2008 12:00:00 AM",2562,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 40-44 years - Male","Persons","1/1/2008 12:00:00 AM",2695,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 40-44 years - Total","Persons","1/1/2008 12:00:00 AM",5257,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 45-49 years - Female","Persons","1/1/2008 12:00:00 AM",1855,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 45-49 years - Male","Persons","1/1/2008 12:00:00 AM",2185,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 45-49 years - Total","Persons","1/1/2008 12:00:00 AM",4040,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 5-9 years - Female","Persons","1/1/2008 12:00:00 AM",10391,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 5-9 years - Male","Persons","1/1/2008 12:00:00 AM",11039,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 5-9 years - Total","Persons","1/1/2008 12:00:00 AM",21430,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 50-54 years - Female","Persons","1/1/2008 12:00:00 AM",1294,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 50-54 years - Male","Persons","1/1/2008 12:00:00 AM",1629,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 50-54 years - Total","Persons","1/1/2008 12:00:00 AM",2923,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 55-59 years - Female","Persons","1/1/2008 12:00:00 AM",960,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 55-59 years - Male","Persons","1/1/2008 12:00:00 AM",1216,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 55-59 years - Total","Persons","1/1/2008 12:00:00 AM",2176,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 60-64 years - Female","Persons","1/1/2008 12:00:00 AM",1030,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 60-64 years - Male","Persons","1/1/2008 12:00:00 AM",1014,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 60-64 years - Total","Persons","1/1/2008 12:00:00 AM",2044,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 65-69 years - Female","Persons","1/1/2008 12:00:00 AM",558,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 65-69 years - Male","Persons","1/1/2008 12:00:00 AM",618,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 65-69 years - Total","Persons","1/1/2008 12:00:00 AM",1176,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 70-74 years - Female","Persons","1/1/2008 12:00:00 AM",413,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 70-74 years - Male","Persons","1/1/2008 12:00:00 AM",461,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 70-74 years - Total","Persons","1/1/2008 12:00:00 AM",874,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 75-79 years - Female","Persons","1/1/2008 12:00:00 AM",232,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 75-79 years - Male","Persons","1/1/2008 12:00:00 AM",329,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 75-79 years - Total","Persons","1/1/2008 12:00:00 AM",561,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 80-84 years - Female","Persons","1/1/2008 12:00:00 AM",155,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 80-84 years - Male","Persons","1/1/2008 12:00:00 AM",161,"LR","Open Data for Africa","http://opendataforafrica.org/"
"Maryland","Population, 80-84 years - Total","Persons","1/1/2008 12:00:00 AM",316,"LR","Open Data for Africa","http://opendataforafrica.org/"
